rep_id,region,drug,year,month,date,actual_sales,quota,quota_attainment_pct,calls_made,conversion_rate_pct,rep_experience_years
REP_021,South,RespiClear,2022,3,2022-03-02,47763.09,65000,73.48,35,27.33,2
REP_021,South,RespiClear,2022,4,2022-04-01,44238.06,65000,68.06,45,57.19,2
REP_021,South,RespiClear,2022,5,2022-05-01,46190.99,65000,71.06,48,38.47,2
REP_021,South,RespiClear,2022,5,2022-05-31,54502.93,65000,83.85,43,13.22,2
REP_021,South,RespiClear,2022,6,2022-06-30,54336.73,65000,83.59,42,51.56,2
REP_021,South,RespiClear,2022,7,2022-07-30,47022.62,65000,72.34,23,32.19,2
REP_021,South,RespiClear,2022,8,2022-08-29,44275.1,65000,68.12,47,20.05,2
REP_021,South,RespiClear,2022,9,2022-09-28,46351.0,65000,71.31,47,44.45,2
REP_021,South,RespiClear,2022,10,2022-10-28,50276.57,65000,77.35,45,29.4,2
REP_021,South,RespiClear,2022,11,2022-11-27,56577.42,65000,87.04,50,28.11,2
REP_021,South,RespiClear,2022,12,2022-12-27,55349.72,65000,85.15,42,49.98,2
REP_021,South,RespiClear,2023,1,2023-01-26,45925.34,65000,70.65,32,77.32,2
REP_021,South,RespiClear,2023,2,2023-02-25,48173.26,65000,74.11,52,7.72,2
REP_021,South,RespiClear,2023,3,2023-03-27,44875.19,65000,69.04,40,34.83,2
REP_021,South,RespiClear,2023,4,2023-04-26,55075.28,65000,84.73,27,18.89,2
REP_021,South,RespiClear,2023,5,2023-05-26,54032.84,65000,83.13,33,38.27,2
REP_021,South,RespiClear,2023,6,2023-06-25,50661.71,65000,77.94,31,40.7,2
REP_021,South,RespiClear,2023,7,2023-07-25,41835.96,65000,64.36,33,27.89,2
REP_021,South,RespiClear,2023,8,2023-08-24,42567.89,65000,65.49,50,19.63,2
REP_021,South,RespiClear,2023,9,2023-09-23,53776.45,65000,82.73,47,42.67,2
REP_021,South,RespiClear,2023,10,2023-10-23,59163.05,65000,91.02,55,42.03,2
REP_021,South,RespiClear,2023,11,2023-11-22,49248.64,65000,75.77,32,49.3,2
REP_022,Central,CardioMax,2022,1,2022-01-01,101809.8,130000,78.32,46,31.91,7
REP_022,Central,CardioMax,2022,1,2022-01-31,99773.8,130000,76.75,48,59.5,7
REP_022,Central,CardioMax,2022,3,2022-03-02,123832.3,130000,95.26,47,16.41,7
REP_022,Central,CardioMax,2022,4,2022-04-01,129141.8,130000,99.34,43,35.56,7
REP_022,Central,CardioMax,2022,5,2022-05-01,111834.54,130000,86.03,45,33.79,7
REP_022,Central,CardioMax,2022,5,2022-05-31,120332.22,130000,92.56,42,35.44,7
REP_022,Central,CardioMax,2022,6,2022-06-30,110562.33,130000,85.05,53,41.03,7
REP_022,Central,CardioMax,2022,7,2022-07-30,113901.59,130000,87.62,50,58.6,7
REP_022,Central,CardioMax,2022,8,2022-08-29,89608.46,130000,68.93,57,43.49,7
REP_022,Central,CardioMax,2022,9,2022-09-28,122467.24,130000,94.21,48,23.03,7
REP_022,Central,CardioMax,2022,10,2022-10-28,115853.34,130000,89.12,43,33.23,7
REP_022,Central,CardioMax,2022,11,2022-11-27,135216.87,130000,104.01,65,47.82,7
REP_022,Central,CardioMax,2022,12,2022-12-27,142082.84,130000,109.29,34,39.75,7
REP_022,Central,CardioMax,2023,1,2023-01-26,89428.66,130000,68.79,46,44.35,7
REP_022,Central,CardioMax,2023,2,2023-02-25,104132.74,130000,80.1,44,41.54,7
REP_022,Central,CardioMax,2023,3,2023-03-27,110641.3,130000,85.11,57,25.15,7
REP_022,Central,CardioMax,2023,4,2023-04-26,128322.82,130000,98.71,43,4.8,7
REP_022,Central,CardioMax,2023,5,2023-05-26,128563.0,130000,98.89,40,43.88,7
REP_022,Central,CardioMax,2023,6,2023-06-25,104654.33,130000,80.5,54,40.49,7
REP_022,Central,CardioMax,2023,7,2023-07-25,113585.12,130000,87.37,55,40.33,7
REP_022,Central,CardioMax,2023,8,2023-08-24,95961.27,130000,73.82,31,59.32,7
REP_022,Central,CardioMax,2023,9,2023-09-23,122165.83,130000,93.97,51,15.42,7
REP_022,Central,CardioMax,2023,10,2023-10-23,117585.94,130000,90.45,38,40.91,7
REP_022,Central,CardioMax,2023,11,2023-11-22,114260.43,130000,87.89,34,12.49,7
REP_022,Central,DiabeCure,2022,1,2022-01-01,72121.27,100000,72.12,43,68.95,7
REP_022,Central,DiabeCure,2022,1,2022-01-31,83891.34,100000,83.89,62,38.63,7
REP_022,Central,DiabeCure,2022,3,2022-03-02,85799.77,100000,85.8,52,38.13,7
REP_022,Central,DiabeCure,2022,4,2022-04-01,99614.45,100000,99.61,48,30.38,7
REP_022,Central,DiabeCure,2022,5,2022-05-01,85870.68,100000,85.87,55,27.68,7
REP_022,Central,DiabeCure,2022,5,2022-05-31,102540.53,100000,102.54,36,37.69,7
REP_022,Central,DiabeCure,2022,6,2022-06-30,94058.4,100000,94.06,52,21.44,7
REP_022,Central,DiabeCure,2022,7,2022-07-30,76686.57,100000,76.69,55,47.75,7
REP_022,Central,DiabeCure,2022,8,2022-08-29,77306.34,100000,77.31,39,8.8,7
REP_022,Central,DiabeCure,2022,9,2022-09-28,99411.73,100000,99.41,35,49.64,7
REP_022,Central,DiabeCure,2022,10,2022-10-28,94599.15,100000,94.6,62,39.49,7
REP_022,Central,DiabeCure,2022,11,2022-11-27,84673.8,100000,84.67,39,52.87,7
REP_022,Central,DiabeCure,2022,12,2022-12-27,103710.53,100000,103.71,40,46.39,7
REP_022,Central,DiabeCure,2023,1,2023-01-26,81287.34,100000,81.29,55,41.67,7
REP_022,Central,DiabeCure,2023,2,2023-02-25,77733.36,100000,77.73,38,28.29,7
REP_022,Central,DiabeCure,2023,3,2023-03-27,83230.3,100000,83.23,47,27.81,7
REP_022,Central,DiabeCure,2023,4,2023-04-26,93407.93,100000,93.41,54,50.65,7
REP_022,Central,DiabeCure,2023,5,2023-05-26,94008.88,100000,94.01,44,70.5,7
REP_022,Central,DiabeCure,2023,6,2023-06-25,77263.1,100000,77.26,44,54.02,7
REP_022,Central,DiabeCure,2023,7,2023-07-25,76668.05,100000,76.67,50,60.46,7
REP_022,Central,DiabeCure,2023,8,2023-08-24,74992.02,100000,74.99,37,17.89,7
REP_022,Central,DiabeCure,2023,9,2023-09-23,93120.13,100000,93.12,58,46.73,7
REP_022,Central,DiabeCure,2023,10,2023-10-23,92672.81,100000,92.67,51,76.41,7
REP_022,Central,DiabeCure,2023,11,2023-11-22,99656.76,100000,99.66,51,52.15,7
REP_022,Central,NeuroShield,2022,1,2022-01-01,61736.48,80000,77.17,43,46.07,7
REP_022,Central,NeuroShield,2022,1,2022-01-31,56199.2,80000,70.25,43,28.1,7
REP_022,Central,NeuroShield,2022,3,2022-03-02,70908.89,80000,88.64,42,44.2,7
REP_022,Central,NeuroShield,2022,4,2022-04-01,72984.77,80000,91.23,55,39.1,7
REP_022,Central,NeuroShield,2022,5,2022-05-01,73702.33,80000,92.13,50,61.78,7
REP_022,Central,NeuroShield,2022,5,2022-05-31,78117.52,80000,97.65,53,52.63,7
REP_022,Central,NeuroShield,2022,6,2022-06-30,62690.55,80000,78.36,35,28.38,7
REP_022,Central,NeuroShield,2022,7,2022-07-30,69722.75,80000,87.15,33,44.04,7
REP_022,Central,NeuroShield,2022,8,2022-08-29,65487.16,80000,81.86,42,23.97,7
REP_022,Central,NeuroShield,2022,9,2022-09-28,70878.02,80000,88.6,35,8.69,7
REP_022,Central,NeuroShield,2022,10,2022-10-28,84109.58,80000,105.14,32,59.07,7
REP_022,Central,NeuroShield,2022,11,2022-11-27,71765.99,80000,89.71,49,52.0,7
REP_022,Central,NeuroShield,2022,12,2022-12-27,81639.94,80000,102.05,36,28.05,7
REP_022,Central,NeuroShield,2023,1,2023-01-26,62324.69,80000,77.91,36,47.71,7
REP_022,Central,NeuroShield,2023,2,2023-02-25,62952.59,80000,78.69,48,70.17,7
REP_022,Central,NeuroShield,2023,3,2023-03-27,63417.06,80000,79.27,44,50.56,7
REP_022,Central,NeuroShield,2023,4,2023-04-26,75699.65,80000,94.62,51,14.74,7
REP_022,Central,NeuroShield,2023,5,2023-05-26,76096.87,80000,95.12,35,37.17,7
REP_022,Central,NeuroShield,2023,6,2023-06-25,77396.39,80000,96.75,46,14.2,7
REP_022,Central,NeuroShield,2023,7,2023-07-25,64585.74,80000,80.73,49,31.69,7
REP_022,Central,NeuroShield,2023,8,2023-08-24,69761.94,80000,87.2,48,58.54,7
REP_022,Central,NeuroShield,2023,9,2023-09-23,69329.07,80000,86.66,53,40.39,7
REP_022,Central,NeuroShield,2023,10,2023-10-23,83106.24,80000,103.88,34,31.05,7
REP_022,Central,NeuroShield,2023,11,2023-11-22,72775.67,80000,90.97,45,47.92,7
REP_022,Central,OncoPrime,2022,1,2022-01-01,152163.99,210000,72.46,43,65.0,7
REP_022,Central,OncoPrime,2022,1,2022-01-31,152867.52,210000,72.79,35,27.63,7
REP_022,Central,OncoPrime,2022,3,2022-03-02,165868.57,210000,78.99,45,31.98,7
REP_022,Central,OncoPrime,2022,4,2022-04-01,174981.6,210000,83.32,55,80.54,7
REP_022,Central,OncoPrime,2022,5,2022-05-01,224946.44,210000,107.12,59,41.43,7
REP_022,Central,OncoPrime,2022,5,2022-05-31,212565.07,210000,101.22,38,24.57,7
REP_022,Central,OncoPrime,2022,6,2022-06-30,197122.94,210000,93.87,36,32.76,7
REP_022,Central,OncoPrime,2022,7,2022-07-30,163596.82,210000,77.9,54,56.35,7
REP_022,Central,OncoPrime,2022,8,2022-08-29,158583.35,210000,75.52,40,49.88,7
REP_022,Central,OncoPrime,2022,9,2022-09-28,203881.93,210000,97.09,55,53.26,7
REP_022,Central,OncoPrime,2022,10,2022-10-28,196600.57,210000,93.62,51,61.26,7
REP_022,Central,OncoPrime,2022,11,2022-11-27,215203.43,210000,102.48,38,27.91,7
REP_022,Central,OncoPrime,2022,12,2022-12-27,192920.17,210000,91.87,52,57.21,7
REP_022,Central,OncoPrime,2023,1,2023-01-26,176989.2,210000,84.28,44,23.55,7
REP_022,Central,OncoPrime,2023,2,2023-02-25,157120.14,210000,74.82,22,36.78,7
REP_022,Central,OncoPrime,2023,3,2023-03-27,174208.48,210000,82.96,50,38.18,7
REP_022,Central,OncoPrime,2023,4,2023-04-26,185826.53,210000,88.49,64,37.94,7
REP_022,Central,OncoPrime,2023,5,2023-05-26,163280.89,210000,77.75,44,24.78,7
REP_022,Central,OncoPrime,2023,6,2023-06-25,192259.64,210000,91.55,39,27.24,7
REP_022,Central,OncoPrime,2023,7,2023-07-25,178230.06,210000,84.87,56,36.71,7
REP_022,Central,OncoPrime,2023,8,2023-08-24,176171.29,210000,83.89,26,27.4,7
REP_022,Central,OncoPrime,2023,9,2023-09-23,193953.93,210000,92.36,50,27.31,7
REP_022,Central,OncoPrime,2023,10,2023-10-23,214320.18,210000,102.06,52,63.97,7
REP_022,Central,OncoPrime,2023,11,2023-11-22,207708.19,210000,98.91,51,9.59,7
REP_022,Central,RespiClear,2022,1,2022-01-01,54207.2,65000,83.4,54,24.83,7
REP_022,Central,RespiClear,2022,1,2022-01-31,44708.22,65000,68.78,42,50.43,7
REP_022,Central,RespiClear,2022,3,2022-03-02,51367.44,65000,79.03,56,32.34,7
REP_022,Central,RespiClear,2022,4,2022-04-01,55439.93,65000,85.29,44,27.81,7
REP_022,Central,RespiClear,2022,5,2022-05-01,59537.14,65000,91.6,45,52.31,7
REP_022,Central,RespiClear,2022,5,2022-05-31,61849.15,65000,95.15,55,51.86,7
REP_022,Central,RespiClear,2022,6,2022-06-30,53132.65,65000,81.74,42,21.19,7
REP_022,Central,RespiClear,2022,7,2022-07-30,57887.77,65000,89.06,53,16.93,7
REP_022,Central,RespiClear,2022,8,2022-08-29,45135.23,65000,69.44,55,42.63,7
REP_022,Central,RespiClear,2022,9,2022-09-28,60637.89,65000,93.29,58,61.68,7
REP_022,Central,RespiClear,2022,10,2022-10-28,63765.01,65000,98.1,49,18.6,7
REP_022,Central,RespiClear,2022,11,2022-11-27,61803.72,65000,95.08,52,33.92,7
REP_022,Central,RespiClear,2022,12,2022-12-27,65296.19,65000,100.46,38,42.26,7
REP_022,Central,RespiClear,2023,1,2023-01-26,51870.17,65000,79.8,46,26.69,7
REP_022,Central,RespiClear,2023,2,2023-02-25,50779.58,65000,78.12,46,35.34,7
REP_022,Central,RespiClear,2023,3,2023-03-27,51016.22,65000,78.49,42,34.46,7
REP_022,Central,RespiClear,2023,4,2023-04-26,60798.72,65000,93.54,44,35.0,7
REP_022,Central,RespiClear,2023,5,2023-05-26,60136.84,65000,92.52,53,28.57,7
REP_022,Central,RespiClear,2023,6,2023-06-25,59503.42,65000,91.54,46,40.56,7
REP_022,Central,RespiClear,2023,7,2023-07-25,52111.45,65000,80.17,54,44.82,7
REP_022,Central,RespiClear,2023,8,2023-08-24,49863.95,65000,76.71,36,60.16,7
REP_022,Central,RespiClear,2023,9,2023-09-23,55950.75,65000,86.08,31,65.63,7
REP_022,Central,RespiClear,2023,10,2023-10-23,58356.73,65000,89.78,50,54.53,7
REP_022,Central,RespiClear,2023,11,2023-11-22,58150.18,65000,89.46,48,32.03,7
REP_023,West,CardioMax,2022,1,2022-01-01,88015.31,130000,67.7,43,44.8,5
REP_023,West,CardioMax,2022,1,2022-01-31,81796.23,130000,62.92,37,23.68,5
REP_023,West,CardioMax,2022,3,2022-03-02,93644.84,130000,72.03,46,83.19,5
REP_023,West,CardioMax,2022,4,2022-04-01,95450.56,130000,73.42,39,33.23,5
REP_023,West,CardioMax,2022,5,2022-05-01,99010.24,130000,76.16,27,23.93,5
REP_023,West,CardioMax,2022,5,2022-05-31,107897.23,130000,83.0,47,27.34,5
REP_023,West,CardioMax,2022,6,2022-06-30,97053.08,130000,74.66,37,24.71,5
REP_023,West,CardioMax,2022,7,2022-07-30,83368.71,130000,64.13,40,29.81,5
REP_023,West,CardioMax,2022,8,2022-08-29,91328.98,130000,70.25,44,12.62,5
REP_023,West,CardioMax,2022,9,2022-09-28,96799.35,130000,74.46,44,27.09,5
REP_023,West,CardioMax,2022,10,2022-10-28,117653.41,130000,90.5,41,45.53,5
REP_023,West,CardioMax,2022,11,2022-11-27,110062.12,130000,84.66,47,26.27,5
REP_023,West,CardioMax,2022,12,2022-12-27,103183.2,130000,79.37,31,28.24,5
REP_023,West,CardioMax,2023,1,2023-01-26,73198.75,130000,56.31,27,46.16,5
REP_023,West,CardioMax,2023,2,2023-02-25,92533.69,130000,71.18,49,48.95,5
REP_023,West,CardioMax,2023,3,2023-03-27,91892.31,130000,70.69,48,54.97,5
REP_023,West,CardioMax,2023,4,2023-04-26,90362.73,130000,69.51,38,23.81,5
REP_023,West,CardioMax,2023,5,2023-05-26,101382.79,130000,77.99,34,26.71,5
REP_023,West,CardioMax,2023,6,2023-06-25,104241.02,130000,80.19,37,64.97,5
REP_023,West,CardioMax,2023,7,2023-07-25,90760.36,130000,69.82,45,52.97,5
REP_023,West,CardioMax,2023,8,2023-08-24,77569.6,130000,59.67,44,49.39,5
REP_023,West,CardioMax,2023,9,2023-09-23,105165.93,130000,80.9,40,60.7,5
REP_023,West,CardioMax,2023,10,2023-10-23,96726.47,130000,74.4,43,69.25,5
REP_023,West,CardioMax,2023,11,2023-11-22,99749.84,130000,76.73,31,56.13,5
REP_023,West,DiabeCure,2022,1,2022-01-01,57102.67,100000,57.1,40,32.25,5
REP_023,West,DiabeCure,2022,1,2022-01-31,67752.53,100000,67.75,38,51.88,5
REP_023,West,DiabeCure,2022,3,2022-03-02,65756.06,100000,65.76,38,47.41,5
REP_023,West,DiabeCure,2022,4,2022-04-01,71327.07,100000,71.33,50,44.66,5
REP_023,West,DiabeCure,2022,5,2022-05-01,81298.01,100000,81.3,44,50.09,5
REP_023,West,DiabeCure,2022,5,2022-05-31,81531.74,100000,81.53,28,52.86,5
REP_023,West,DiabeCure,2022,6,2022-06-30,77238.02,100000,77.24,27,60.35,5
REP_023,West,DiabeCure,2022,7,2022-07-30,63313.2,100000,63.31,39,29.24,5
REP_023,West,DiabeCure,2022,8,2022-08-29,57614.87,100000,57.61,35,7.05,5
REP_023,West,DiabeCure,2022,9,2022-09-28,72531.15,100000,72.53,42,47.11,5
REP_023,West,DiabeCure,2022,10,2022-10-28,83327.93,100000,83.33,44,30.51,5
REP_023,West,DiabeCure,2022,11,2022-11-27,87494.52,100000,87.49,43,65.77,5
REP_023,West,DiabeCure,2022,12,2022-12-27,81923.46,100000,81.92,52,48.37,5
REP_023,West,DiabeCure,2023,1,2023-01-26,59844.29,100000,59.84,37,13.85,5
REP_023,West,DiabeCure,2023,2,2023-02-25,58452.05,100000,58.45,43,51.38,5
REP_023,West,DiabeCure,2023,3,2023-03-27,71269.43,100000,71.27,42,55.39,5
REP_023,West,DiabeCure,2023,4,2023-04-26,76471.31,100000,76.47,34,23.99,5
REP_023,West,DiabeCure,2023,5,2023-05-26,80682.06,100000,80.68,41,39.86,5
REP_023,West,DiabeCure,2023,6,2023-06-25,81182.0,100000,81.18,27,34.12,5
REP_023,West,DiabeCure,2023,7,2023-07-25,60235.16,100000,60.24,50,29.09,5
REP_023,West,DiabeCure,2023,8,2023-08-24,69578.4,100000,69.58,30,32.0,5
REP_023,West,DiabeCure,2023,9,2023-09-23,71531.9,100000,71.53,33,42.47,5
REP_023,West,DiabeCure,2023,10,2023-10-23,83420.86,100000,83.42,31,15.98,5
REP_023,West,DiabeCure,2023,11,2023-11-22,84726.03,100000,84.73,31,33.59,5
REP_023,West,NeuroShield,2022,1,2022-01-01,52700.03,80000,65.88,55,31.27,5
REP_023,West,NeuroShield,2022,1,2022-01-31,52631.47,80000,65.79,36,6.53,5
REP_023,West,NeuroShield,2022,3,2022-03-02,55451.45,80000,69.31,37,24.22,5
REP_023,West,NeuroShield,2022,4,2022-04-01,66438.29,80000,83.05,41,40.69,5
REP_023,West,NeuroShield,2022,5,2022-05-01,56803.08,80000,71.0,40,66.17,5
REP_023,West,NeuroShield,2022,5,2022-05-31,55255.78,80000,69.07,51,44.5,5
REP_023,West,NeuroShield,2022,6,2022-06-30,65294.18,80000,81.62,42,43.27,5
REP_023,West,NeuroShield,2022,7,2022-07-30,50531.72,80000,63.16,46,20.82,5
REP_023,West,NeuroShield,2022,8,2022-08-29,50569.44,80000,63.21,33,18.63,5
REP_023,West,NeuroShield,2022,9,2022-09-28,64510.56,80000,80.64,34,18.76,5
REP_023,West,NeuroShield,2022,10,2022-10-28,66708.2,80000,83.39,37,42.66,5
REP_023,West,NeuroShield,2022,11,2022-11-27,65147.1,80000,81.43,45,37.25,5
REP_023,West,NeuroShield,2022,12,2022-12-27,71309.71,80000,89.14,35,55.52,5
REP_023,West,NeuroShield,2023,1,2023-01-26,52926.33,80000,66.16,43,14.24,5
REP_023,West,NeuroShield,2023,2,2023-02-25,57186.23,80000,71.48,36,34.23,5
REP_023,West,NeuroShield,2023,3,2023-03-27,58776.72,80000,73.47,44,12.82,5
REP_023,West,NeuroShield,2023,4,2023-04-26,60758.5,80000,75.95,39,15.14,5
REP_023,West,NeuroShield,2023,5,2023-05-26,69628.77,80000,87.04,40,9.84,5
REP_023,West,NeuroShield,2023,6,2023-06-25,64503.62,80000,80.63,40,23.81,5
REP_023,West,NeuroShield,2023,7,2023-07-25,58816.52,80000,73.52,38,26.4,5
REP_023,West,NeuroShield,2023,8,2023-08-24,59063.24,80000,73.83,42,16.53,5
REP_023,West,NeuroShield,2023,9,2023-09-23,75293.66,80000,94.12,39,39.97,5
REP_023,West,NeuroShield,2023,10,2023-10-23,66270.55,80000,82.84,26,70.73,5
REP_023,West,NeuroShield,2023,11,2023-11-22,67382.51,80000,84.23,24,16.07,5
REP_023,West,OncoPrime,2022,1,2022-01-01,140849.57,210000,67.07,41,47.91,5
REP_023,West,OncoPrime,2022,1,2022-01-31,133788.19,210000,63.71,39,12.86,5
REP_023,West,OncoPrime,2022,3,2022-03-02,149212.84,210000,71.05,35,31.07,5
REP_023,West,OncoPrime,2022,4,2022-04-01,163517.32,210000,77.87,46,16.41,5
REP_023,West,OncoPrime,2022,5,2022-05-01,176643.72,210000,84.12,38,15.09,5
REP_023,West,OncoPrime,2022,5,2022-05-31,156195.08,210000,74.38,53,76.24,5
REP_023,West,OncoPrime,2022,6,2022-06-30,156920.31,210000,74.72,34,35.35,5
REP_023,West,OncoPrime,2022,7,2022-07-30,153373.78,210000,73.04,37,26.74,5
REP_023,West,OncoPrime,2022,8,2022-08-29,130982.32,210000,62.37,31,22.02,5
REP_023,West,OncoPrime,2022,9,2022-09-28,168438.05,210000,80.21,30,41.11,5
REP_023,West,OncoPrime,2022,10,2022-10-28,173945.93,210000,82.83,45,17.37,5
REP_023,West,OncoPrime,2022,11,2022-11-27,153795.64,210000,73.24,30,24.96,5
REP_023,West,OncoPrime,2022,12,2022-12-27,194758.18,210000,92.74,44,25.64,5
REP_023,West,OncoPrime,2023,1,2023-01-26,152214.86,210000,72.48,45,42.21,5
REP_023,West,OncoPrime,2023,2,2023-02-25,138687.55,210000,66.04,35,82.54,5
REP_023,West,OncoPrime,2023,3,2023-03-27,172883.79,210000,82.33,33,33.79,5
REP_023,West,OncoPrime,2023,4,2023-04-26,165002.12,210000,78.57,30,52.73,5
REP_023,West,OncoPrime,2023,5,2023-05-26,184987.16,210000,88.09,38,30.2,5
REP_023,West,OncoPrime,2023,6,2023-06-25,159398.25,210000,75.9,33,57.92,5
REP_023,West,OncoPrime,2023,7,2023-07-25,136667.34,210000,65.08,49,27.56,5
REP_023,West,OncoPrime,2023,8,2023-08-24,169545.83,210000,80.74,38,47.84,5
REP_023,West,OncoPrime,2023,9,2023-09-23,152140.06,210000,72.45,31,14.48,5
REP_023,West,OncoPrime,2023,10,2023-10-23,175082.27,210000,83.37,41,27.56,5
REP_023,West,OncoPrime,2023,11,2023-11-22,183298.93,210000,87.29,35,43.67,5
REP_023,West,RespiClear,2022,1,2022-01-01,39363.85,65000,60.56,46,48.91,5
REP_023,West,RespiClear,2022,1,2022-01-31,38815.05,65000,59.72,37,53.33,5
REP_023,West,RespiClear,2022,3,2022-03-02,45978.17,65000,70.74,39,28.61,5
REP_023,West,RespiClear,2022,4,2022-04-01,44942.19,65000,69.14,43,66.81,5
REP_023,West,RespiClear,2022,5,2022-05-01,51105.91,65000,78.62,35,14.59,5
REP_023,West,RespiClear,2022,5,2022-05-31,54320.51,65000,83.57,33,68.27,5
REP_023,West,RespiClear,2022,6,2022-06-30,48689.93,65000,74.91,37,38.94,5
REP_023,West,RespiClear,2022,7,2022-07-30,41701.77,65000,64.16,28,65.83,5
REP_023,West,RespiClear,2022,8,2022-08-29,46757.3,65000,71.93,38,9.33,5
REP_023,West,RespiClear,2022,9,2022-09-28,44713.04,65000,68.79,47,27.98,5
REP_023,West,RespiClear,2022,10,2022-10-28,52660.41,65000,81.02,51,52.92,5
REP_023,West,RespiClear,2022,11,2022-11-27,51600.66,65000,79.39,42,62.63,5
REP_023,West,RespiClear,2022,12,2022-12-27,56817.43,65000,87.41,42,51.65,5
REP_023,West,RespiClear,2023,1,2023-01-26,36699.18,65000,56.46,39,14.32,5
REP_023,West,RespiClear,2023,2,2023-02-25,41291.27,65000,63.53,38,22.43,5
REP_023,West,RespiClear,2023,3,2023-03-27,41891.09,65000,64.45,43,34.94,5
REP_023,West,RespiClear,2023,4,2023-04-26,47490.48,65000,73.06,39,49.53,5
REP_023,West,RespiClear,2023,5,2023-05-26,50129.52,65000,77.12,34,27.67,5
REP_023,West,RespiClear,2023,6,2023-06-25,43134.02,65000,66.36,19,38.3,5
REP_023,West,RespiClear,2023,7,2023-07-25,45319.01,65000,69.72,44,53.64,5
REP_023,West,RespiClear,2023,8,2023-08-24,33201.41,65000,51.08,39,3.37,5
REP_023,West,RespiClear,2023,9,2023-09-23,53919.05,65000,82.95,26,12.28,5
REP_023,West,RespiClear,2023,10,2023-10-23,52333.99,65000,80.51,41,38.85,5
REP_023,West,RespiClear,2023,11,2023-11-22,52185.88,65000,80.29,40,41.67,5
REP_024,South,CardioMax,2022,1,2022-01-01,86474.17,130000,66.52,53,26.52,8
REP_024,South,CardioMax,2022,1,2022-01-31,89824.62,130000,69.1,42,17.5,8
REP_024,South,CardioMax,2022,3,2022-03-02,108033.38,130000,83.1,59,74.47,8
REP_024,South,CardioMax,2022,4,2022-04-01,116402.77,130000,89.54,38,48.1,8
REP_024,South,CardioMax,2022,5,2022-05-01,119942.48,130000,92.26,51,49.23,8
REP_024,South,CardioMax,2022,5,2022-05-31,128113.41,130000,98.55,47,20.29,8
REP_024,South,CardioMax,2022,6,2022-06-30,132174.26,130000,101.67,41,56.39,8
REP_024,South,CardioMax,2022,7,2022-07-30,101922.53,130000,78.4,64,26.51,8
REP_024,South,CardioMax,2022,8,2022-08-29,109157.71,130000,83.97,40,19.79,8
REP_024,South,CardioMax,2022,9,2022-09-28,114786.2,130000,88.3,48,39.51,8
REP_024,South,CardioMax,2022,10,2022-10-28,130272.64,130000,100.21,44,18.88,8
REP_024,South,CardioMax,2022,11,2022-11-27,122892.93,130000,94.53,48,64.72,8
REP_024,South,CardioMax,2022,12,2022-12-27,123876.91,130000,95.29,30,37.17,8
REP_024,South,CardioMax,2023,1,2023-01-26,96240.74,130000,74.03,38,41.63,8
REP_024,South,CardioMax,2023,2,2023-02-25,109397.23,130000,84.15,42,34.51,8
REP_024,South,CardioMax,2023,3,2023-03-27,102658.59,130000,78.97,43,11.03,8
REP_024,South,CardioMax,2023,4,2023-04-26,118912.58,130000,91.47,47,26.27,8
REP_024,South,CardioMax,2023,5,2023-05-26,119930.14,130000,92.25,37,51.71,8
REP_024,South,CardioMax,2023,6,2023-06-25,116677.92,130000,89.75,30,23.7,8
REP_024,South,CardioMax,2023,7,2023-07-25,106315.13,130000,81.78,47,41.03,8
REP_024,South,CardioMax,2023,8,2023-08-24,96450.62,130000,74.19,42,30.57,8
REP_024,South,CardioMax,2023,9,2023-09-23,122403.82,130000,94.16,48,29.11,8
REP_024,South,CardioMax,2023,10,2023-10-23,116411.17,130000,89.55,51,36.24,8
REP_024,South,CardioMax,2023,11,2023-11-22,126365.49,130000,97.2,47,24.85,8
REP_024,South,DiabeCure,2022,1,2022-01-01,62867.21,100000,62.87,44,15.06,8
REP_024,South,DiabeCure,2022,1,2022-01-31,75734.14,100000,75.73,36,35.58,8
REP_024,South,DiabeCure,2022,3,2022-03-02,86317.02,100000,86.32,72,34.6,8
REP_024,South,DiabeCure,2022,4,2022-04-01,92527.6,100000,92.53,46,19.44,8
REP_024,South,DiabeCure,2022,5,2022-05-01,99485.72,100000,99.49,46,48.16,8
REP_024,South,DiabeCure,2022,5,2022-05-31,95744.1,100000,95.74,42,34.34,8
REP_024,South,DiabeCure,2022,6,2022-06-30,95051.85,100000,95.05,35,11.39,8
REP_024,South,DiabeCure,2022,7,2022-07-30,79761.87,100000,79.76,45,44.85,8
REP_024,South,DiabeCure,2022,8,2022-08-29,75046.56,100000,75.05,40,17.31,8
REP_024,South,DiabeCure,2022,9,2022-09-28,97185.44,100000,97.19,42,73.02,8
REP_024,South,DiabeCure,2022,10,2022-10-28,102989.23,100000,102.99,35,32.46,8
REP_024,South,DiabeCure,2022,11,2022-11-27,99727.37,100000,99.73,35,47.92,8
REP_024,South,DiabeCure,2022,12,2022-12-27,106705.09,100000,106.71,46,40.82,8
REP_024,South,DiabeCure,2023,1,2023-01-26,83382.84,100000,83.38,47,46.27,8
REP_024,South,DiabeCure,2023,2,2023-02-25,74080.72,100000,74.08,42,46.05,8
REP_024,South,DiabeCure,2023,3,2023-03-27,80878.05,100000,80.88,47,61.99,8
REP_024,South,DiabeCure,2023,4,2023-04-26,88131.93,100000,88.13,39,51.49,8
